Video Title,Video URL
Masterchef’s Simon Toohey Spices things up in Sri Lanka,https://www.youtube.com/watch?v=_z-cUheLOd4
Inspiring Hearts & Shaping Minds: A tribute to our teachers,https://www.youtube.com/watch?v=EHnGSRBymnc
The Story Behind the Immortals,https://www.youtube.com/watch?v=x_t2mVfaYSE
Masterchef’s Simon Toohey visits plant-based factory In Sri Lanka,https://www.youtube.com/watch?v=0iyCq_PoZYw
Masterchef’s Simon Toohey visits permaculture farm in Sri Lanka,https://www.youtube.com/watch?v=DwWG8gDuhUA
Caring One Cup at a Time: Dilmah's Partnership with My Room Charity,https://www.youtube.com/watch?v=RuNxatNHn28
Honoring the Legacy: Merrill J. Fernando's Philanthropic Journey in Ceylon Tea,https://www.youtube.com/watch?v=edFeK3uMWB8
Brewing Ambition: A celebration of 75 years of friendship & skills between Sri Lankans & Australians,https://www.youtube.com/watch?v=yN1qt6OAAQg
"Straight off the plane and brewed strong, Dilhan and Amrit are back in Australia",https://www.youtube.com/watch?v=MFgN8oDQx50
Empowering Youth - MJF Special Needs Youth Carpentry Unit,https://www.youtube.com/watch?v=P-Pf-PDk9l0
Exquisite Handloom Bags by Niluka: A Touch of Artistry,https://www.youtube.com/watch?v=bGQDdjD0qzc
Meet Ruwini who creates captivating Batik Portraits,https://www.youtube.com/watch?v=ypVRpn_y--M
Dilmah Gen3 Amrit Fernando Discussion on Human-Leopard Conflict with Dr. Athreya,https://www.youtube.com/watch?v=UzveTZsHD_A
Masterchef’s Simon Toohey meets Sri Lanka’s Gotukola Goddess,https://www.youtube.com/watch?v=LCNam_NH9KE
World Humanitarian Day 2023,https://www.youtube.com/watch?v=Jr1Lo-nu9ng
Seeding Hope. Dilmah - MJF Foundation empowering with dignity in Eastern Sri Lanka,https://www.youtube.com/watch?v=kwJp_kHK2hY
Celebrating the Latest Batch of Chefs from the Dilmah Empower Schools,https://www.youtube.com/watch?v=kxvm2lKItOE
Exciting Demo Day for Lost Ingredients Lab Finalists,https://www.youtube.com/watch?v=yhczh8aSKRY
Spotlight on Lost Ingredients,https://www.youtube.com/watch?v=HYHtJU8lVVA
It’s World Elephant Day with Dilmah!,https://www.youtube.com/watch?v=BvF3teG0Hvg
Little Feet Big Leaps,https://www.youtube.com/watch?v=1fcV5BPjeoQ
Dilmah MJF Foundation Education Hub,https://www.youtube.com/watch?v=lWNly_5Q0vw
Dilmah x Bocuse d'Or Sri Lanka '23: Elevating Lankan Culinary Talent with Tea-Inspired Gastronomy,https://www.youtube.com/watch?v=_94tCdK2zSo
Farewell to the World’s Teamaker,https://www.youtube.com/watch?v=sD-KlWHPX1I
My Tea-Inspired Journey at The Dilmah School of Tea I Ola from the UK.,https://www.youtube.com/watch?v=f4W_CR_zxk4
"A Tea Lover's Dream Come True I Joseph Merritt from Hilton, Brisbane",https://www.youtube.com/watch?v=Ak9kexXOhRM
Reminiscing with a Tea Inspired Retailer,https://www.youtube.com/watch?v=UZH2DHXTarw
World Conservation Day,https://www.youtube.com/watch?v=b1sgpvF0m8o
World Mangroves Day 2023,https://www.youtube.com/watch?v=YKzRFO3tXhs
Sri Lankan President Honors Dilmah's Merrill J. Fernando for Ceylon Tea & Tourism Contribution,https://www.youtube.com/watch?v=XfTA2uVbM5s
CHURCH SERVICE - Merrill J Fernando Colombo 22 July 2023,https://www.youtube.com/watch?v=uyybpY1Fn-U
"PRAYER SERVICE - Merrill J Fernando, Colombo 22 July 2023",https://www.youtube.com/watch?v=T0huplLFlA8
In Memory of Merrill J. Fernando : A Life Devoted to Tea,https://www.youtube.com/watch?v=GEoHP9_doo8
Meet the Judges: Bocuse d'Or Sri Lanka 2023 Judges Visit The Home of Dilmah,https://www.youtube.com/watch?v=7A7JxNkFfBg
Unforgettable experiences at the 75th Dilmah School of Tea with Jochem from the Netherlands!,https://www.youtube.com/watch?v=cgVHYsqLmAM
School of Tea: Tea Inspired Breakfast with Chef Peter Kuruvita & Dilmah Mixologist Alberto Pizzaro,https://www.youtube.com/watch?v=Oj4EfoIRasA
A Transformative Experience for Lai from Hilton Da Nang Vietnam.,https://www.youtube.com/watch?v=uu9QYTl-R7Q
"A Journey of Tea, Unity, and Camaraderie I Qasim from Jordan.",https://www.youtube.com/watch?v=umXAPzlJEi4
The Journey of Tea from Galle to Maskeliya with Kevin Murray,https://www.youtube.com/watch?v=XfL_LBAkkiI
Most outstanding high tea table presentation -Dishan Tharusa Jayasekara from Monarch Imperial,https://www.youtube.com/watch?v=ugcNAU4wLmQ
Most outstanding Dilmah Always teatime presentation- Ishmael and Ayesh from Shangri-La Colombo,https://www.youtube.com/watch?v=afBzXlmP608
Most outstanding Dilmah Tea-inspired tea/food pairing- Kithmi Rathnasekara from Shangri-La Colombo,https://www.youtube.com/watch?v=j0JoXjx6f0I
Most Outstanding Dilmah Tea Inspired Beverage - Trevin Andrew Gomaz from Cinnamon Grand,https://www.youtube.com/watch?v=XN8Nl9Db1U8
"Tales of Flavour with Emanuele from Curio Collection, Italy, at the Dilmah School of Tea 2023.",https://www.youtube.com/watch?v=-NsVc-E4R2g
Incredible culinary discoveries at the Dilmah School of Tea 2023 by Jonas from Hilton Munich Airport,https://www.youtube.com/watch?v=DNXhDyxD-Xw
A Sensory Adventure at the Dilmah School of Tea 2023 with Larissa from Vienna Hilton Park,https://www.youtube.com/watch?v=v2VdnOtCUtM
An Insightful Journey with Ronnie Handog at the 75th Edition of Dilmah School of Tea,https://www.youtube.com/watch?v=oyWCdgoB04I
Unveiling the Art of Tea: Dilmah School of Tea 2023 with Julien from Hilton Paris La Defense.,https://www.youtube.com/watch?v=NhA95NQfJKw
Dilmah Real High Tea Challenge 2023,https://www.youtube.com/watch?v=DeX9qGMYiyk
How does a business relationship last 3 generations?,https://www.youtube.com/watch?v=sbnyIH5Deio
Tea Inspired Gastronomy with Peter Kuruvita,https://www.youtube.com/watch?v=uOjXSeCdypw
Inspiring next generation conservationists,https://www.youtube.com/watch?v=a095DsR4Cng
Generations of Dilmah Celebrating International Tea Day 2023,https://www.youtube.com/watch?v=OBm9B7ojRWA
Tea Inspired Mixology with Alberto Pizarro,https://www.youtube.com/watch?v=okcM3y9CN7U
10th Dilmah Global Family Conference,https://www.youtube.com/watch?v=QXJPdnUpxVk
75th Edition of the Dilmah School of Tea,https://www.youtube.com/watch?v=Gbvf8Xs7pUU
The 75th Edition of the Dilmah School of Tea: it all starts with Kindness!,https://www.youtube.com/watch?v=FSEIk_m32PY
The 75th School of Tea Commences At The Home of Dilmah,https://www.youtube.com/watch?v=u06wahkadj0
"73 years of tea, 93 years of kindness: Celebrating Dilmah Founder Merrill J. Fernando",https://www.youtube.com/watch?v=SY2CD5ZaeYQ
A Culinary Dream Realised,https://www.youtube.com/watch?v=pO56L87c7PA
Tea Appreciation by the Beach,https://www.youtube.com/watch?v=brArAXEcgs4
"The Evolution of Tea, with Australian Masterchef Simon Toohey",https://www.youtube.com/watch?v=JFT-eRJwWUs
Empowering Communities,https://www.youtube.com/watch?v=CUe0RlmC8IE
Down Syndrome Day 2023,https://www.youtube.com/watch?v=jkDf7jg_Zmc
The Luxury In Tea,https://www.youtube.com/watch?v=BrCh1mYUnp0
The First Serving at The Nautilus Maldives by Dilmah,https://www.youtube.com/watch?v=Glpt5RgzYpM
"Happy 75th Independence Day Sri Lanka, from Dilmah",https://www.youtube.com/watch?v=JtsvsY5JvXc
"Stories of Tea Inspired Taste, Goodness & Purpose: What Makes A Great Tea?",https://www.youtube.com/watch?v=Qw3noXWA0yc
Dilmah Green Tea Goodness!,https://www.youtube.com/watch?v=gmXyCrNXywQ
Mango Kulfi with a cuppa Blueberry: A Fruity Dilmah High Tea!,https://www.youtube.com/watch?v=ZCYvsFViMQE
Chicken Sliders & Chamomile Flowers: It’s a Luxe Dilmah High Tea!,https://www.youtube.com/watch?v=79dvIu1aDxc
Beef & Blood Orange: A Gourmet Dilmah High Tea!,https://www.youtube.com/watch?v=Z7m8pQ6d8qc
"Seafood, Green Tea, Jasmine: It’s a Dilmah High Tea!",https://www.youtube.com/watch?v=kM6KIXtXZRY
"The Chocolate & The Earl Grey: Sweet, citrusy Dilmah High Tea",https://www.youtube.com/watch?v=XM8fmrXT4FI
Strawberry High Tea with Dilmah,https://www.youtube.com/watch?v=T8tK5SRlg5s
An Afternoon Tea for the 21st Century at Raffles Maldives Meradhoo,https://www.youtube.com/watch?v=YtsIT1whuR4
"Camellia Epicurean Tea-Inspired fine Dining at Milaidhoo, Maldives",https://www.youtube.com/watch?v=2-KeN2e0pEE
Make The World A Better Tea,https://www.youtube.com/watch?v=yTQlGFx704Y
Silver Jubilee Gourmet - Mixology Master Class : Clover Club,https://www.youtube.com/watch?v=0k-Ut2VsZ-I
Silver Jubilee Gourmet - Mixology Master Class : Mai Tai,https://www.youtube.com/watch?v=SLeWN7dLmlA
Silver Jubilee Gourmet - Mixology Master Class : Mango Sticky,https://www.youtube.com/watch?v=7Urae7Ah59c
Silver Jubilee Gourmet - Mixology Master Class : Smokey Robinson,https://www.youtube.com/watch?v=yv2YMrR7FPk
Dr. Tempe Adams’ visit to the Elephant Transit Home,https://www.youtube.com/watch?v=YwUiAbSAQiw
Gift of Hope - School Bag Donation for kids,https://www.youtube.com/watch?v=VxD90xVfzzA
Happy New Year - 2023,https://www.youtube.com/watch?v=REVMvPEjQNI
A Christmas Tale of Kindness,https://www.youtube.com/watch?v=0WRWhKk4VBo
One Earth Tree Spa #OneEarthCenterMoratuwa,https://www.youtube.com/watch?v=_eSU1LQnqDw
"Lost in Botswana, Conservation Biologist Dr. Tempe Adams",https://www.youtube.com/watch?v=3ZLTosFwLjo
People's Market,https://www.youtube.com/watch?v=O6B880cZzmE
Grade 5 scholarship champs from Dilmah CCCPDD,https://www.youtube.com/watch?v=91WAOxfVY_I
Dilmah x Johnnie Walker HighBall Competition,https://www.youtube.com/watch?v=CbZVKxEZ77Y
Dilmah Christmas Gift of Tea,https://www.youtube.com/watch?v=TGvv6KEajrg
Celebrating the Ability - AIDEX 2022,https://www.youtube.com/watch?v=194lDKpQzIk
World Kindness Day 2022,https://www.youtube.com/watch?v=qvXdH6ocu6o
Cerebral Palsy Day Celebrations 2022,https://www.youtube.com/watch?v=f9RJxpAONEQ
MJF Kids' Art and Crafts Exhibition,https://www.youtube.com/watch?v=GKZFzfsP4-c
A Happy International Chefs Day From Dilmah!,https://www.youtube.com/watch?v=Ei614sq0Zag
Inauguration of ECHS Alumni Association,https://www.youtube.com/watch?v=cMJS9JwbEyQ
Pour A Better Tea,https://www.youtube.com/watch?v=a7NFvNyIaEg
Can the story of an orphaned elephant have a happy ending?,https://www.youtube.com/watch?v=cXcBevX0pq4
World Cerebral Palsy Day 2022,https://www.youtube.com/watch?v=brraWzYUpco
Celebrating Teachers' Day 2022,https://www.youtube.com/watch?v=e4vysovL2LA
Zero Emissions Day,https://www.youtube.com/watch?v=wP1RmPuTvWo
Dilmah Extra Strength & Ceylon Tea,https://www.youtube.com/watch?v=OGo4YmKvkeA
The Perfect Cuppa with the World's Most Experienced Teamaker,https://www.youtube.com/watch?v=zFS4Bvfrczg
World Humanitarian Day 2022,https://www.youtube.com/watch?v=7FvbRBlLk04
Community Garden in our MJF Centre Moratuwa,https://www.youtube.com/watch?v=rvJUJmAfYGE
10 Years of the One Earth Centre Moratuwa,https://www.youtube.com/watch?v=WfLOo1SNvWs
World Elephant Day,https://www.youtube.com/watch?v=Qf2YbgUeY6c
Tea Grading,https://www.youtube.com/watch?v=tsiwQwGc1No
The determination to succeed,https://www.youtube.com/watch?v=JkKFpeIs9wY
Team Sri Lanka ready for Bocuse d'Or Asia,https://www.youtube.com/watch?v=ng2_wZlhJzI
The Dunkeld Luxury Tea Brewer,https://www.youtube.com/watch?v=1veMXp5B4eM
Tea - imagine Cocktails with Dilmah Tea,https://www.youtube.com/watch?v=TbiGjNZa6kw
"Delicately, intricately: Craighead Single Leaf White Tea",https://www.youtube.com/watch?v=6JrNrIDltZ4
Lingering finish: Longjing Tea,https://www.youtube.com/watch?v=O3vX3DC96wE
Fresh opulence with Opatha Estate Oolong,https://www.youtube.com/watch?v=fm_fCwPYi88
Sparkling Elixir Mango Tea Mocktail Recipe,https://www.youtube.com/watch?v=L8Vcn8TmfaQ
July heat = Iced tea,https://www.youtube.com/watch?v=a8yAnjEoo4M
Empowerment with Dignity - Dilmah Small Entrepteneur Grants Programme,https://www.youtube.com/watch?v=qthWjvK4Dhk
Make the world a better tea,https://www.youtube.com/watch?v=upxglXT9-dA
A Story of Hope Sri Lanka Will Rise Again,https://www.youtube.com/watch?v=uGCF0ppeQGU
Brewing Inspiration Over a Cuppa with Ashok Ferry & Q,https://www.youtube.com/watch?v=hNS0fa3p8Ko
Session 07: Pest Control & Disease Management,https://www.youtube.com/watch?v=h1rVldiUqVs
"Life through Cricket, a collaboration amongst Dilmah’s MJF Foundation and the CLF, New Zealand",https://www.youtube.com/watch?v=V1OCMEbr394
Flavours of Europe with Ceylon Tea: Reviewed by Bocuse d’Or Judges!,https://www.youtube.com/watch?v=85uM67D2IeU
Mike Dormer Awards – Introduced by Dilmah to the young girls and boys of Cricket Live Foundation,https://www.youtube.com/watch?v=q2qXoqD_Pec
Arabian Nights reimagined with Earl Grey tea wins Dilmah Tea Inspired Award at Worldchefs 2022,https://www.youtube.com/watch?v=KDudYC-XTU8
Winners of the Bernd Uber Governor's Award for Culinary Excellence 2022,https://www.youtube.com/watch?v=-goAWBs02nM
Dilmah and Bocuse d’Or SL 2022 Reward Talent & Unravel the Potential of Sri Lankan Ingredients,https://www.youtube.com/watch?v=-cPXlVWUcqg
Dilmah t Series – Luxury is Served,https://www.youtube.com/watch?v=9mX41n0TqzQ
Path Bar School Dubai and Dilmah Luxury Tea Mixology Masterclass,https://www.youtube.com/watch?v=dgx-x6wS9pU
Dubai Tastes Luxury in Mixology with Dilmah,https://www.youtube.com/watch?v=3wysvd3vSk8
The International Day for Biological Diversity - 2022,https://www.youtube.com/watch?v=5ylzUSUwHPs
International Tea Day,https://www.youtube.com/watch?v=Bp6Rc7TEznw
Bocuse d'Or Judges’ visit to Empower Culinary and Hospitality School,https://www.youtube.com/watch?v=0FZUGA0iecE
Dilmah celebrates 30 years in New Zealand,https://www.youtube.com/watch?v=CgoaKYRLz_M
From Boot Camp Training to a New Beginning,https://www.youtube.com/watch?v=4UhSUD4R8Vo
BBC World News Speaks to Dilmah CEO on “Talking Business Asia”,https://www.youtube.com/watch?v=TG5QxbCZsds
Session 05: Simple Organic Inputs,https://www.youtube.com/watch?v=sqnRNalI5dA
Dilmah Tea Grading,https://www.youtube.com/watch?v=0-xG9MWQOZM
Tea Inspired Easter High Tea,https://www.youtube.com/watch?v=mHrTZc4mPLw
Session 06: Simple Organic Inputs - Biochar,https://www.youtube.com/watch?v=ZBptwwUfnes
We are buzzed about our 10 new beekeepers,https://www.youtube.com/watch?v=0PB1iSMdu7I
Women Making A Sustainable Difference,https://www.youtube.com/watch?v=dy9DD-5gS-4
"Tea inspiration from Samuel Sng Jin Kiat, Singapore",https://www.youtube.com/watch?v=01UNCM10mMw
Agnieszka Janczak Top 5 Winner Dilmah Tea Inspired Dessert Challenge 2021,https://www.youtube.com/watch?v=JY0zvDtPvrU
A Symphony in T – inspired and composed in tea!,https://www.youtube.com/watch?v=Qllu2vdLuAE
"Session 04: Crop Selection, Establishment and Nursery Management",https://www.youtube.com/watch?v=Zh0d3XRI-Vk
Story of Soil,https://www.youtube.com/watch?v=Y5sNfxBx_X8
Bees’ Honey: The Wonder of Nature,https://www.youtube.com/watch?v=8dYnegLHDJQ
Ecovation mentoring Sessions,https://www.youtube.com/watch?v=EyflS3E5u2w
"Brewin' It Better (ft. CG Pekoe, LL Tea Brewer and Amrit F.)",https://www.youtube.com/watch?v=EGZanW9kftA
Session 03: Water Conservation,https://www.youtube.com/watch?v=wrbKrD_t8oU
"A bright, uplifting and sublime New Year",https://www.youtube.com/watch?v=NAE6LTjCOYY
The dawn of an epic brew in 2022,https://www.youtube.com/watch?v=VWUaEiuAkA8
Joining the Dilmah Family for a Christmassy Teatime,https://www.youtube.com/watch?v=dknjr4K-ISU
How to Manage a Mass Bee Exodus – Swarming and Absconding,https://www.youtube.com/watch?v=KLsiOzRl7w8
An Earl Grey Inspired Christmas with Simon Toohey & Family,https://www.youtube.com/watch?v=ZNxDVYtYLnc
An English Breakfast Inspired Christmas with Peter Kuruvita & Family,https://www.youtube.com/watch?v=uGOv-LRwD7E
Thank You and Merry Christmas!,https://www.youtube.com/watch?v=GkCxcqyJF8M
Episode 12 : A Tea Inspired Christmas,https://www.youtube.com/watch?v=ZAmd6UQ_zHk
Session 02: Basic Land Preparation Techniques,https://www.youtube.com/watch?v=Iv6Rfd5uadA
"Handling Bees, Bee Pests and Diseases II",https://www.youtube.com/watch?v=4T0shqZi8vY
Talking all things Tea with MasterChef Australia’s Kishwar Chowdhury & Dilmah Tea’s Anton Goss,https://www.youtube.com/watch?v=G2FAg-ctvRs
Meet the experts and experience real Ceylon Tea,https://www.youtube.com/watch?v=6V7I36XJpdw
Episode 11: How to Make a Tea & Cheese Board For Christmas,https://www.youtube.com/watch?v=YSys2E-2-Tg
Session 01: Designing your Home Garden,https://www.youtube.com/watch?v=SXyM1rn-jNk
Dilmah Ethical Tea - Making business a matter of human service,https://www.youtube.com/watch?v=dDdln4WncdA
Dilmah Pure Ceylon Green Tea,https://www.youtube.com/watch?v=8zowrxudwmc
Dilmah eLearning with Mixologist Extraordinaire Robert Schinkel,https://www.youtube.com/watch?v=CLoSWqB2Jg8
"Handling Bees, Bee Pests and Diseases",https://www.youtube.com/watch?v=llaXr6oxe5Y
Soundscape : Making the World’s Finest Ceylon Tea,https://www.youtube.com/watch?v=8sHRzDq_dRw
Wellness Inspired Spice Chai Morning Tea | Tea Inspired with Simon Toohey,https://www.youtube.com/watch?v=-nOTgIwuceQ
Why Simon Toohey Loves Green Tea with Real Jasmine Flowers | Tea Inspired with Simon Toohey,https://www.youtube.com/watch?v=Ea86bL8Mp1E
Calming Chamomile Flowers paired with Apple Pie | Tea Inspired with Simon Toohey,https://www.youtube.com/watch?v=yfjjCkEpsYg
A Tribute to All Chefs This International Chefs Day!,https://www.youtube.com/watch?v=4pbevxs5bQg
"Dilmah School of tea – Budapest, Hungary",https://www.youtube.com/watch?v=lSyXgTRq7vM
Episode 10: Fabulous Homemade Iced Teas & Tea Cocktails,https://www.youtube.com/watch?v=HwDi-CmwwiQ
Designing a Bee Garden,https://www.youtube.com/watch?v=t0OMjd0mwUs
How to Speak the Bee Lingo & Safely Handle Bees,https://www.youtube.com/watch?v=g2RNjY2d8N4
How to Start Beekeeping II,https://www.youtube.com/watch?v=AnTkOEyr_uU
ASMR Portal: Visit Our Tea Gardens,https://www.youtube.com/watch?v=3vFIM1iZEMQ
We are three generations of tea farmers,https://www.youtube.com/watch?v=4vLeWVxM-oU
Mixologist- Robert Schinkel Spills the Dessert Tea on the Upcoming Dilmah Challenge,https://www.youtube.com/watch?v=oyouwN41oU4
Episode 09: Take 21: Epic Ways to Enjoy Premium Ceylon Tea,https://www.youtube.com/watch?v=bRY-H-whzDs
"Dilmah Tea, Kahawatte Plantations donate High Dependency Care Unit",https://www.youtube.com/watch?v=9bA5Zv2TSNg
A Tea Grower In Training Since 4 Years Old – Amrit’s Story,https://www.youtube.com/watch?v=zehkMMVCGzc
"Dilmah Tea, Kahawatte Plantations donate High Dependency Care Unit",https://www.youtube.com/watch?v=NV8R1yhp9g8
Dilmah's Pledge to become Carbon Negative by 2030,https://www.youtube.com/watch?v=QCwmNuWEXpI
Meet Award Winning Flair Bartender Tomek Malek on Dilmah eLearning,https://www.youtube.com/watch?v=lDEAC2fa4A0
Dilmah Real High Tea Challenge UAE - 2014,https://www.youtube.com/watch?v=4R_mdARnpBw
"Dilmah Real High Tea Challenge Sydney, Australia - 2014",https://www.youtube.com/watch?v=WTMlA8oZouw
Dilmah Real High Tea Challenge Thailand - 2014,https://www.youtube.com/watch?v=e70GbcEk5S8
Dilmah Real High Tea Challenge Netherlands - 2014,https://www.youtube.com/watch?v=6YrM4lA99Ps
Dilmah Real High Tea Challenge Hong Kong - 2014,https://www.youtube.com/watch?v=qpDmHhUozmk
Dilmah Real High Tea Challenge France - 2015,https://www.youtube.com/watch?v=3TrhvS0Wq0A
Episode 8 : A Cup of Kindness – How your tea changes lives and why it matters,https://www.youtube.com/watch?v=GjiymNgr_64
Raise a cup on World Elephant Day with Peter Kuruvita,https://www.youtube.com/watch?v=7Am-LF_-bTs
The Complexities of the Human – Elephant Conflict,https://www.youtube.com/watch?v=F4O3964Yhzg
World Elephant Day - Baby Dilmah's story,https://www.youtube.com/watch?v=1_5zQHPmLlI
Ceylon Gyoza with a Tea Broth & Sencha Mandarin Mocktail | Immunity Inspired by Tea Challenge,https://www.youtube.com/watch?v=FdchXd6F7zg
Shipping Ceylon's Finest Tea Worldwide - From Garden to Cup,https://www.youtube.com/watch?v=uLG4Fz2YVZk
Lindsey Reimagines Faluda & Serves Immunity on a Banana Flower,https://www.youtube.com/watch?v=T2eh1pLG8oo
Ester Monett S  Diaz Plates Up a 9 Immunity Boosting Ingredient Salad,https://www.youtube.com/watch?v=FzElygdWcaU
Deepak Gurung Brews Nepalese Goodness with Ceylon Tea,https://www.youtube.com/watch?v=t_kClBIjfIg
Robert Piasecki reimagines Dilmah tea in 3 ways!,https://www.youtube.com/watch?v=qtwsvrcwFTc
Tomasz Źródłowski Brews Immunity Enhancing Edible Tea Clouds,https://www.youtube.com/watch?v=-eeSOoJv1BA
"A marriage between taste, flavour and texture with Lindt Chocolate and Dilmah Watte Tea",https://www.youtube.com/watch?v=05kiVKSPH2k
Find a Magical Pairing with Dilmah Inspiration Selection and Lindt Chocolate,https://www.youtube.com/watch?v=AZB85Mraopw
WFH with tea inspired music on Tea Radio,https://www.youtube.com/watch?v=DznL0foAvdw
The Boy Who Loved Tea,https://www.youtube.com/watch?v=4uz-XnPYUoQ
To Do: Have Evening Tea with Amma ✔,https://www.youtube.com/watch?v=K6oZv09HjJ8
Italian Almond: Tea  Dessert Tea and Dessert Pairing | Tea Inspired with Simon Toohey,https://www.youtube.com/watch?v=BRLOcod2dss
"Tasting 10,000 teas professionally in addition to enjoying tea all day!",https://www.youtube.com/watch?v=0VMhs_vE-uQ
Episode 07: How to Host a Revolutionary High Tea|The Story Behind Your Cup of Tea Series,https://www.youtube.com/watch?v=jHxoNGS7r5w
Dominik Dytko – Second Runner Up | Immunity Inspired by Tea Challenge 2021,https://www.youtube.com/watch?v=_upDdGA2huQ
Senior Tea Taster කෙනෙකුට ප්‍රියතම තේ වර්ගයක් තියෙනවද?,https://www.youtube.com/watch?v=TASDCL_aIPs
How to make Smoked Eggplant with Toasted Sourdough | Tea Inspired with Simon Toohey,https://www.youtube.com/watch?v=-EutqtE_Fbk
How to make a Tea Infused Gin Soda | Tea Inspired with Simon Toohey,https://www.youtube.com/watch?v=Mt15XvCbGD4
Make a Spiced Rich & Thick Hot Chocolate | Tea Inspired with Simon Toohey,https://www.youtube.com/watch?v=pE5AbLT9bR0
How to make a Smoked Whiskey & Ginger Cocktail  | Tea Inspired with Simon Toohey,https://www.youtube.com/watch?v=10FHtra0EUQ
How to make a Dark Rum Crusta Cocktail | Tea Inspired with Simon Toohey,https://www.youtube.com/watch?v=N85x3dlMWnM
How to make a Bluberry Blazer | Tea Inspired with Simon Toohey,https://www.youtube.com/watch?v=2BY8dwz0b3Y
How to make a Healthy Cauliflower Steak  | Tea Inspired with Simon Toohey,https://www.youtube.com/watch?v=QxgFCErGfrI
How to make an immunity boosting Banana Bread | Tea Inspired with Simon Toohey,https://www.youtube.com/watch?v=dOcTkiyYp1A
How to make Kimchi Tofu on Torn Iceberg Lettuce | Tea Inspired with Simon Toohey,https://www.youtube.com/watch?v=fGWCDaxp3Lk
How to make a Tea Dressing for Salad | Tea Inspired with Simon Toohey,https://www.youtube.com/watch?v=9MCLOyhxlfg
Robin Gray – First Runner Up | Immunity Inspired by Tea Challenge 2021,https://www.youtube.com/watch?v=ipf0mfzaKxM
Erwan De Kerouara – Overall Winner | Immunity Inspired by Tea Challenge 2021,https://www.youtube.com/watch?v=jScI2nb7Hn8
How to Celebrate World Chocolate Day with Tea,https://www.youtube.com/watch?v=hmlxPRLYhQs
How to Make a Vegan Eggnog Chai with Tea,https://www.youtube.com/watch?v=-hibHLp8bq0
How to Make a Hot Christmas Punch with Tea,https://www.youtube.com/watch?v=d16s5RSo8BY
How to Make a Christmas Tea Cocktail with Whiskey,https://www.youtube.com/watch?v=SZo3uF5PJww
Dance moves inspired by Dilmah Ginger Tea,https://www.youtube.com/watch?v=KCDX_Bn27CA
"How to Start Beekeeping? Basic Requirements, Tools and Equipment",https://www.youtube.com/watch?v=Y-492LzOEZk
Know Your Bees: The Stories You Never Knew about Bees,https://www.youtube.com/watch?v=ABo3ancUdos
"The Story Behind Your Cup of Tea - Episode 06: Tea & Food, a Match Made in Heaven",https://www.youtube.com/watch?v=Sg5duo6J0r0
Why Dilmah is different?,https://www.youtube.com/watch?v=LZ3gJ_AsygI
Immunity inspired by Tea -Judges comments,https://www.youtube.com/watch?v=Wt96QEGu320
Empower Chefs at Hilton,https://www.youtube.com/watch?v=Ig6PnbxLIZY
Find Spanish Mixologist Alberto Pizzaro on Dilmah eLearning,https://www.youtube.com/watch?v=OBWrKqg1GBg
Overall Winners - Immunity Inspired by Tea Challenge,https://www.youtube.com/watch?v=HwrMQ_rBvkU
The Nightmarket,https://www.youtube.com/watch?v=NaQFwaI5Xvc
KUMAR SANGAKKARA CHATS OVER A CUPPA WITH DILHAN C. FERNANDO ON THE INGREDIENTS OF SUCCESS,https://www.youtube.com/watch?v=NmRrnDJbigw
What is Merrill J. Fernando’s favourite tea?,https://www.youtube.com/watch?v=VoGgjVk8A08
Merrill: A Life Devoted to Tea- Blessing and a Privilege,https://www.youtube.com/watch?v=4k7fDRKipqo
Merrill : A Life Devoted to Tea- Kindness to the Planet,https://www.youtube.com/watch?v=uyghg1zqD4g
Merrill: A Life Devoted to Tea -Kindness to People,https://www.youtube.com/watch?v=pf5y42FvG-M
Merrill: A Life Devoted to Tea- A Better Life for All,https://www.youtube.com/watch?v=lHhs_CvJmeY
Merrill: A Life Devoted to Tea -The right way or the profitable way,https://www.youtube.com/watch?v=kgfZ83MamaQ
Merrill: A Life Devoted to Tea,https://www.youtube.com/watch?v=5xF4vJiI7qc
Merrill's Virtual Global Tea Party,https://www.youtube.com/watch?v=fGvLpYHBNYw
Chef Rohan Fernandopulle & Waters Edge pay tribute to legendary tea maker on his 91st!,https://www.youtube.com/watch?v=wk5JeU744Y4
The Boy Who Loved Tea,https://www.youtube.com/watch?v=5muM-zJDBFc
Special Episode: Brews & Blues: Celebration of World Jazz Day,https://www.youtube.com/watch?v=eDMm6yOxCOs
Meet Tea Inspired Chef Peter Kuruvita on Dilmah eLearning,https://www.youtube.com/watch?v=KNg7jevOMNE
Special Episode: An Epic Taste Adventure with Tea & Cheese,https://www.youtube.com/watch?v=ToSJJ8ej0EE
Why a Forest is Greater than its Trees,https://www.youtube.com/watch?v=nzMLv1WJKIo
Episode 04: Teas Around the Clock - Brews for Every Mood & Occasion.,https://www.youtube.com/watch?v=X7C8OhJ7llA
The Rhythm of Nature – A Tribute to the Most Experienced Teamaker,https://www.youtube.com/watch?v=iXU-1uiRtfY
The Rhythm of Nature with Green Tea,https://www.youtube.com/watch?v=dIsckcWdnQ8
The Rhythm of Nature with the Four Varieties of Tea,https://www.youtube.com/watch?v=Z_WnexZMQQ8
The Rhythm of Nature with Tea & Music,https://www.youtube.com/watch?v=I8mKpFlB5kc
The Rhythm of Nature with the Inspiration Selection,https://www.youtube.com/watch?v=E68jcen4_zc
